UnixTimeStamp,TimeStamp,X,Y,Z
1215696984579,2008-07-10 13:36:24,,,,
1215698702311,2008-07-10 14:05:02,329,293,226
1215698703328,2008-07-10 14:05:03,329,292,226
1215698704343,2008-07-10 14:05:04,329,292,226
1215698705359,2008-07-10 14:05:05,329,292,226
1215698706390,2008-07-10 14:05:06,329,291,226
1215698707390,2008-07-10 14:05:07,329,292,226
1215698708407,2008-07-10 14:05:08,329,292,226
1215698709422,2008-07-10 14:05:09,329,292,226
1215698710437,2008-07-10 14:05:10,,,,
1215698711452,2008-07-10 14:05:11,,,,
1215698712468,2008-07-10 14:05:12,,,,
1215698713484,2008-07-10 14:05:13,,,,
1215698714499,2008-07-10 14:05:14,,,,
1215698715514,2008-07-10 14:05:15,,,,
1215698716531,2008-07-10 14:05:16,,,,
1215698717547,2008-07-10 14:05:17,,,,
1215698718562,2008-07-10 14:05:18,,,,
1215698719578,2008-07-10 14:05:19,331,293,226
1215698720672,2008-07-10 14:05:20,329,293,227
1215698721672,2008-07-10 14:05:21,329,293,226
1215698722672,2008-07-10 14:05:22,329,293,226
1215698723703,2008-07-10 14:05:23,329,292,226
1215698724734,2008-07-10 14:05:24,329,290,226
1215698725750,2008-07-10 14:05:25,329,292,226
1215698726765,2008-07-10 14:05:26,329,291,225
1215698727781,2008-07-10 14:05:27,329,293,227
1215698728797,2008-07-10 14:05:28,330,294,227
1215698729797,2008-07-10 14:05:29,328,296,222
1215698730812,2008-07-10 14:05:30,328,297,220
1215698731812,2008-07-10 14:05:31,,,,
1215698732812,2008-07-10 14:05:32,329,295,226
1215698733812,2008-07-10 14:05:33,329,295,226
1215698734828,2008-07-10 14:05:34,329,294,225
1215698735843,2008-07-10 14:05:35,329,295,227
1215698736859,2008-07-10 14:05:36,329,294,226
1215698737875,2008-07-10 14:05:37,329,294,226
1215698738894,2008-07-10 14:05:38,330,294,227
1215698739907,2008-07-10 14:05:39,329,294,227
1215698740937,2008-07-10 14:05:40,330,296,229
1215698741953,2008-07-10 14:05:41,329,294,227
1215698742963,2008-07-10 14:05:42,330,299,229
1215698743968,2008-07-10 14:05:43,330,292,226
1215698744969,2008-07-10 14:05:44,329,293,226
1215698745984,2008-07-10 14:05:45,330,293,226
1215698747000,2008-07-10 14:05:47,329,293,226
1215698748001,2008-07-10 14:05:48,329,292,229
1215698749016,2008-07-10 14:05:49,333,285,233
1215698750031,2008-07-10 14:05:50,334,278,246
1215698751296,2008-07-10 14:05:51,338,279,245
1215698752297,2008-07-10 14:05:52,337,281,246
1215698753313,2008-07-10 14:05:53,335,278,247
1215698754328,2008-07-10 14:05:54,330,289,251
1215698755328,2008-07-10 14:05:55,340,276,246
1215698756343,2008-07-10 14:05:56,332,278,245
1215698757359,2008-07-10 14:05:57,337,278,246
1215698758391,2008-07-10 14:05:58,339,277,246
1215698759406,2008-07-10 14:05:59,336,281,247
1215698760423,2008-07-10 14:06:00,330,287,246
1215698761437,2008-07-10 14:06:01,344,277,243
1215698762438,2008-07-10 14:06:02,333,280,246
1215698763454,2008-07-10 14:06:03,335,282,248
1215698764468,2008-07-10 14:06:04,337,278,246
1215698765487,2008-07-10 14:06:05,336,278,246
1215698766501,2008-07-10 14:06:06,332,288,248
1215698767516,2008-07-10 14:06:07,340,277,247
1215698768532,2008-07-10 14:06:08,335,276,245
1215698769552,2008-07-10 14:06:09,336,280,244
1215698770562,2008-07-10 14:06:10,338,278,244
1215698771579,2008-07-10 14:06:11,337,278,243
1215698772579,2008-07-10 14:06:12,334,280,247
1215698773625,2008-07-10 14:06:13,334,290,248
1215698774703,2008-07-10 14:06:14,341,277,245
1215698775724,2008-07-10 14:06:15,336,281,245
1215698776735,2008-07-10 14:06:16,335,279,247
1215698777751,2008-07-10 14:06:17,337,280,247
1215698778766,2008-07-10 14:06:18,336,277,244
1215698779782,2008-07-10 14:06:19,332,283,250
1215698780797,2008-07-10 14:06:20,336,280,247
1215698781813,2008-07-10 14:06:21,330,279,244
1215698782829,2008-07-10 14:06:22,336,278,243
1215698783859,2008-07-10 14:06:23,335,278,243
1215698784860,2008-07-10 14:06:24,331,284,243
1215698785876,2008-07-10 14:06:25,338,285,240
1215698786890,2008-07-10 14:06:26,331,279,242
1215698787907,2008-07-10 14:06:27,335,277,244
1215698788922,2008-07-10 14:06:28,337,278,244
1215698789938,2008-07-10 14:06:29,332,289,248
1215698790938,2008-07-10 14:06:30,338,277,246
1215698791954,2008-07-10 14:06:31,335,277,245
1215698792955,2008-07-10 14:06:32,338,281,247
1215698793984,2008-07-10 14:06:33,338,277,244
1215698794985,2008-07-10 14:06:34,336,282,246
1215698796000,2008-07-10 14:06:36,334,286,248
1215698797016,2008-07-10 14:06:37,338,274,242
1215698798031,2008-07-10 14:06:38,337,280,245
1215698799048,2008-07-10 14:06:39,339,278,243
1215698800048,2008-07-10 14:06:40,337,278,244
1215698801063,2008-07-10 14:06:41,333,285,247
1215698802188,2008-07-10 14:06:42,336,280,245
1215698803219,2008-07-10 14:06:43,339,280,244
1215698804219,2008-07-10 14:06:44,332,281,243
1215698805235,2008-07-10 14:06:45,335,280,243
1215698806251,2008-07-10 14:06:46,337,278,245
1215698807266,2008-07-10 14:06:47,336,277,245
1215698808266,2008-07-10 14:06:48,330,287,248
1215698809266,2008-07-10 14:06:49,339,275,245
1215698810298,2008-07-10 14:06:50,334,279,244
1215698811485,2008-07-10 14:06:51,334,279,246
1215698812501,2008-07-10 14:06:52,336,280,245
1215698813516,2008-07-10 14:06:53,341,281,244
1215698814516,2008-07-10 14:06:54,338,281,246
1215698815532,2008-07-10 14:06:55,335,281,248
1215698816532,2008-07-10 14:06:56,332,288,248
1215698817548,2008-07-10 14:06:57,343,277,246
1215698818563,2008-07-10 14:06:58,333,279,243
1215698819563,2008-07-10 14:06:59,335,281,247
1215698820689,2008-07-10 14:07:00,336,280,246
1215698821704,2008-07-10 14:07:01,336,280,245
1215698822719,2008-07-10 14:07:02,336,282,246
1215698823735,2008-07-10 14:07:03,333,287,246
1215698824751,2008-07-10 14:07:04,337,278,244
1215698825751,2008-07-10 14:07:05,332,280,245
1215698826751,2008-07-10 14:07:06,333,274,243
1215698827766,2008-07-10 14:07:07,335,288,248
1215698828783,2008-07-10 14:07:08,335,280,245
1215698829813,2008-07-10 14:07:09,336,279,242
1215698830844,2008-07-10 14:07:10,335,277,246
1215698831860,2008-07-10 14:07:11,331,287,246
1215698832877,2008-07-10 14:07:12,338,275,244
1215698833891,2008-07-10 14:07:13,334,279,244
1215698834923,2008-07-10 14:07:14,337,277,244
1215698835924,2008-07-10 14:07:15,336,281,245
1215698836954,2008-07-10 14:07:16,335,287,249
1215698837955,2008-07-10 14:07:17,333,278,245
1215698838985,2008-07-10 14:07:18,337,281,244
1215698840002,2008-07-10 14:07:20,338,279,243
1215698841003,2008-07-10 14:07:21,336,284,245
1215698842016,2008-07-10 14:07:22,335,283,246
1215698843033,2008-07-10 14:07:23,335,280,244
1215698844048,2008-07-10 14:07:24,338,281,243
1215698845064,2008-07-10 14:07:25,337,278,245
1215698846080,2008-07-10 14:07:26,335,283,247
1215698847107,2008-07-10 14:07:27,335,283,246
1215698848111,2008-07-10 14:07:28,335,277,245
1215698849173,2008-07-10 14:07:29,338,279,244
1215698850174,2008-07-10 14:07:30,336,276,246
1215698851205,2008-07-10 14:07:31,328,286,248
1215698852219,2008-07-10 14:07:32,337,279,246
1215698853235,2008-07-10 14:07:33,333,280,245
1215698854251,2008-07-10 14:07:34,335,273,242
1215698855267,2008-07-10 14:07:35,336,280,247
1215698856282,2008-07-10 14:07:36,334,289,247
1215698857299,2008-07-10 14:07:37,337,276,244
1215698858314,2008-07-10 14:07:38,334,279,244
1215698859314,2008-07-10 14:07:39,337,278,243
1215698860329,2008-07-10 14:07:40,335,277,246
1215698861330,2008-07-10 14:07:41,333,288,247
1215698862347,2008-07-10 14:07:42,338,278,245
1215698863361,2008-07-10 14:07:43,334,285,246
1215698864377,2008-07-10 14:07:44,336,276,245
1215698865392,2008-07-10 14:07:45,336,281,247
1215698866408,2008-07-10 14:07:46,334,287,249
1215698867408,2008-07-10 14:07:47,336,274,245
1215698868408,2008-07-10 14:07:48,337,282,246
1215698869408,2008-07-10 14:07:49,335,276,243
1215698870425,2008-07-10 14:07:50,337,281,248
1215698871698,2008-07-10 14:07:51,334,289,248
1215698872705,2008-07-10 14:07:52,336,280,247
1215698873720,2008-07-10 14:07:53,339,278,246
1215698874752,2008-07-10 14:07:54,334,282,244
1215698875767,2008-07-10 14:07:55,336,279,242
1215698876782,2008-07-10 14:07:56,339,280,245
1215698877783,2008-07-10 14:07:57,330,286,248
1215698878814,2008-07-10 14:07:58,342,280,245
1215698879830,2008-07-10 14:07:59,332,280,245
1215698880844,2008-07-10 14:08:00,336,276,242
1215698881861,2008-07-10 14:08:01,339,280,244
1215698882876,2008-07-10 14:08:02,329,287,249
1215698883892,2008-07-10 14:08:03,338,276,245
1215698884892,2008-07-10 14:08:04,333,281,245
1215698885892,2008-07-10 14:08:05,337,284,245
1215698886923,2008-07-10 14:08:06,336,277,245
1215698887928,2008-07-10 14:08:07,332,285,247
1215698888939,2008-07-10 14:08:08,336,277,246
1215698889939,2008-07-10 14:08:09,335,278,245
1215698890955,2008-07-10 14:08:10,337,278,243
1215698891970,2008-07-10 14:08:11,338,276,243
1215698892986,2008-07-10 14:08:12,334,281,249
1215698894003,2008-07-10 14:08:14,333,287,246
1215698895033,2008-07-10 14:08:15,339,281,244
1215698896033,2008-07-10 14:08:16,332,279,247
1215698897033,2008-07-10 14:08:17,337,278,244
1215698898033,2008-07-10 14:08:18,336,279,247
1215698899049,2008-07-10 14:08:19,332,287,246
1215698900064,2008-07-10 14:08:20,339,276,245
1215698901080,2008-07-10 14:08:21,334,280,244
1215698902174,2008-07-10 14:08:22,337,277,244
1215698903205,2008-07-10 14:08:23,335,277,246
1215698904220,2008-07-10 14:08:24,330,285,248
1215698905252,2008-07-10 14:08:25,337,281,247
1215698906267,2008-07-10 14:08:26,332,280,245
1215698907284,2008-07-10 14:08:27,334,273,244
1215698908299,2008-07-10 14:08:28,333,286,249
1215698909315,2008-07-10 14:08:29,333,280,244
1215698910345,2008-07-10 14:08:30,334,279,244
1215698911345,2008-07-10 14:08:31,333,284,247
1215698912361,2008-07-10 14:08:32,336,283,247
1215698913361,2008-07-10 14:08:33,331,281,245
1215698914362,2008-07-10 14:08:34,336,277,243
1215698915377,2008-07-10 14:08:35,330,285,249
1215698916409,2008-07-10 14:08:36,339,279,246
1215698917425,2008-07-10 14:08:37,332,278,245
1215698918439,2008-07-10 14:08:38,339,277,245
1215698919455,2008-07-10 14:08:39,335,279,247
1215698920470,2008-07-10 14:08:40,334,286,248
1215698921486,2008-07-10 14:08:41,335,278,243
1215698922502,2008-07-10 14:08:42,331,291,251
1215698923518,2008-07-10 14:08:43,338,279,245
1215698924534,2008-07-10 14:08:44,332,288,247
1215698925549,2008-07-10 14:08:45,339,277,245
1215698926565,2008-07-10 14:08:46,333,279,244
1215698927581,2008-07-10 14:08:47,338,277,245
1215698928581,2008-07-10 14:08:48,333,280,247
1215698929627,2008-07-10 14:08:49,334,285,248
1215698930705,2008-07-10 14:08:50,333,279,244
1215698931893,2008-07-10 14:08:51,335,279,245
1215698932925,2008-07-10 14:08:52,334,279,246
1215698933940,2008-07-10 14:08:53,333,278,246
1215698934956,2008-07-10 14:08:54,334,287,248
1215698935971,2008-07-10 14:08:55,336,279,247
1215698936971,2008-07-10 14:08:56,337,281,245
1215698937986,2008-07-10 14:08:57,336,277,244
1215698939006,2008-07-10 14:08:59,336,285,247
1215698940017,2008-07-10 14:09:00,333,281,246
1215698941033,2008-07-10 14:09:01,336,280,245
1215698942050,2008-07-10 14:09:02,336,281,245
1215698943066,2008-07-10 14:09:03,337,275,242
1215698944081,2008-07-10 14:09:04,334,287,248
1215698945175,2008-07-10 14:09:05,335,281,247
1215698946206,2008-07-10 14:09:06,335,277,245
1215698947220,2008-07-10 14:09:07,337,279,245
1215698948236,2008-07-10 14:09:08,339,277,243
1215698949237,2008-07-10 14:09:09,332,285,247
1215698950252,2008-07-10 14:09:10,336,279,246
1215698951253,2008-07-10 14:09:11,333,280,245
1215698952268,2008-07-10 14:09:12,336,282,245
1215698953284,2008-07-10 14:09:13,335,278,246
1215698954300,2008-07-10 14:09:14,333,288,246
1215698955315,2008-07-10 14:09:15,337,277,244
1215698956315,2008-07-10 14:09:16,335,282,246
1215698957315,2008-07-10 14:09:17,337,279,245
1215698958331,2008-07-10 14:09:18,333,286,246
1215698959346,2008-07-10 14:09:19,334,281,246
1215698960377,2008-07-10 14:09:20,335,279,245
1215698961425,2008-07-10 14:09:21,336,279,246
1215698962440,2008-07-10 14:09:22,336,275,245
1215698963456,2008-07-10 14:09:23,333,287,248
1215698964456,2008-07-10 14:09:24,335,276,245
1215698965456,2008-07-10 14:09:25,336,278,244
1215698966487,2008-07-10 14:09:26,337,280,245
1215698967503,2008-07-10 14:09:27,338,277,243
1215698968518,2008-07-10 14:09:28,331,285,248
1215698969534,2008-07-10 14:09:29,337,276,244
1215698970550,2008-07-10 14:09:30,334,280,243
1215698971550,2008-07-10 14:09:31,338,282,245
1215698972550,2008-07-10 14:09:32,337,279,245
1215698973564,2008-07-10 14:09:33,332,285,247
1215698974581,2008-07-10 14:09:34,335,275,247
1215698975581,2008-07-10 14:09:35,333,279,246
1215698976675,2008-07-10 14:09:36,335,281,246
1215698977706,2008-07-10 14:09:37,336,279,246
1215698978721,2008-07-10 14:09:38,335,279,245
1215698979753,2008-07-10 14:09:39,332,287,248
1215698980768,2008-07-10 14:09:40,339,275,246
1215698981768,2008-07-10 14:09:41,333,277,245
1215698982785,2008-07-10 14:09:42,335,279,245
1215698983800,2008-07-10 14:09:43,336,278,244
1215698984800,2008-07-10 14:09:44,336,285,248
1215698985816,2008-07-10 14:09:45,333,283,247
1215698986831,2008-07-10 14:09:46,337,274,245
1215698987846,2008-07-10 14:09:47,334,278,246
1215698988862,2008-07-10 14:09:48,337,278,245
1215698989879,2008-07-10 14:09:49,335,277,244
1215698990909,2008-07-10 14:09:50,331,287,248
1215698992036,2008-07-10 14:09:52,339,276,247
1215698993065,2008-07-10 14:09:53,334,280,244
1215698994081,2008-07-10 14:09:54,335,280,244
1215698995175,2008-07-10 14:09:55,338,277,242
1215698996206,2008-07-10 14:09:56,334,280,242
1215698997206,2008-07-10 14:09:57,334,284,247
1215698998206,2008-07-10 14:09:58,336,283,246
1215698999221,2008-07-10 14:09:59,335,278,245
1215699000237,2008-07-10 14:10:00,337,278,244
1215699001268,2008-07-10 14:10:01,337,277,245
1215699002284,2008-07-10 14:10:02,338,280,245
1215699003301,2008-07-10 14:10:03,328,288,249
1215699004316,2008-07-10 14:10:04,338,276,245
1215699005346,2008-07-10 14:10:05,337,277,243
1215699006350,2008-07-10 14:10:06,335,279,245
1215699007362,2008-07-10 14:10:07,338,278,244
1215699008363,2008-07-10 14:10:08,337,278,245
1215699009363,2008-07-10 14:10:09,331,287,247
1215699010378,2008-07-10 14:10:10,343,278,246
1215699011426,2008-07-10 14:10:11,332,280,245
1215699012440,2008-07-10 14:10:12,339,279,246
1215699013457,2008-07-10 14:10:13,338,279,245
1215699014472,2008-07-10 14:10:14,336,280,246
1215699015487,2008-07-10 14:10:15,330,287,249
1215699016690,2008-07-10 14:10:16,338,276,246
1215699017970,2008-07-10 14:10:17,334,279,247
1215699018971,2008-07-10 14:10:18,337,280,247
1215699020338,2008-07-10 14:10:20,331,276,246
1215699021346,2008-07-10 14:10:21,340,279,245
1215699022362,2008-07-10 14:10:22,333,279,246
1215699023379,2008-07-10 14:10:23,337,279,247
1215699024393,2008-07-10 14:10:24,336,280,245
1215699025394,2008-07-10 14:10:25,336,285,247
1215699026409,2008-07-10 14:10:26,332,285,247
1215699027412,2008-07-10 14:10:27,336,273,244
1215699028440,2008-07-10 14:10:28,335,279,245
1215699029457,2008-07-10 14:10:29,336,278,246
1215699030459,2008-07-10 14:10:30,338,282,246
1215699031471,2008-07-10 14:10:31,325,299,244
1215699032487,2008-07-10 14:10:32,330,275,248
1215699033504,2008-07-10 14:10:33,339,277,243
1215699034519,2008-07-10 14:10:34,331,279,245
1215699035535,2008-07-10 14:10:35,338,279,246
1215699036537,2008-07-10 14:10:36,333,282,244
1215699037551,2008-07-10 14:10:37,330,286,247
1215699038566,2008-07-10 14:10:38,338,279,246
1215699039582,2008-07-10 14:10:39,333,274,244
1215699040690,2008-07-10 14:10:40,336,278,245
1215699041707,2008-07-10 14:10:41,336,278,245
1215699042707,2008-07-10 14:10:42,338,277,244
1215699043707,2008-07-10 14:10:43,335,284,247
1215699044722,2008-07-10 14:10:44,333,283,247
1215699045738,2008-07-10 14:10:45,339,276,244
1215699046738,2008-07-10 14:10:46,331,281,246
1215699047754,2008-07-10 14:10:47,338,278,245
1215699048768,2008-07-10 14:10:48,339,277,245
1215699049784,2008-07-10 14:10:49,336,287,248
1215699050801,2008-07-10 14:10:50,333,282,247
1215699051816,2008-07-10 14:10:51,338,277,243
1215699052832,2008-07-10 14:10:52,333,281,245
1215699053847,2008-07-10 14:10:53,339,277,246
1215699054847,2008-07-10 14:10:54,339,278,245
1215699055879,2008-07-10 14:10:55,336,281,247
1215699056894,2008-07-10 14:10:56,331,288,247
1215699057910,2008-07-10 14:10:57,341,275,246
1215699058910,2008-07-10 14:10:58,332,279,245
1215699059910,2008-07-10 14:10:59,338,280,246
1215699060911,2008-07-10 14:11:00,338,279,243
1215699061941,2008-07-10 14:11:01,335,285,247
1215699062957,2008-07-10 14:11:02,332,284,246
1215699063988,2008-07-10 14:11:03,336,278,244
1215699065019,2008-07-10 14:11:05,335,280,245
1215699066035,2008-07-10 14:11:06,337,277,246
1215699067051,2008-07-10 14:11:07,334,278,247
1215699068066,2008-07-10 14:11:08,329,286,246
1215699069082,2008-07-10 14:11:09,340,278,246
1215699070083,2008-07-10 14:11:10,330,275,245
1215699071207,2008-07-10 14:11:11,339,279,244
1215699072223,2008-07-10 14:11:12,336,278,245
1215699073238,2008-07-10 14:11:13,336,279,245
1215699074255,2008-07-10 14:11:14,331,287,248
1215699075269,2008-07-10 14:11:15,340,278,247
1215699076270,2008-07-10 14:11:16,334,279,245
1215699077285,2008-07-10 14:11:17,337,277,245
1215699078285,2008-07-10 14:11:18,338,280,245
1215699079301,2008-07-10 14:11:19,333,285,248
1215699080332,2008-07-10 14:11:20,334,281,246
1215699081348,2008-07-10 14:11:21,337,276,244
1215699082363,2008-07-10 14:11:22,334,280,246
1215699083394,2008-07-10 14:11:23,338,278,245
1215699084411,2008-07-10 14:11:24,335,280,245
1215699085426,2008-07-10 14:11:25,329,287,249
1215699086441,2008-07-10 14:11:26,341,276,244
1215699087460,2008-07-10 14:11:27,334,276,244
1215699088472,2008-07-10 14:11:28,336,279,245
1215699089489,2008-07-10 14:11:29,337,274,245
1215699090505,2008-07-10 14:11:30,337,276,246
1215699091536,2008-07-10 14:11:31,330,287,248
1215699092551,2008-07-10 14:11:32,342,277,245
1215699093566,2008-07-10 14:11:33,335,278,244
1215699094566,2008-07-10 14:11:34,337,279,245
1215699095583,2008-07-10 14:11:35,337,277,243
1215699096677,2008-07-10 14:11:36,335,280,246
1215699097677,2008-07-10 14:11:37,334,290,248
1215699098722,2008-07-10 14:11:38,342,277,245
1215699099754,2008-07-10 14:11:39,335,279,244
1215699100770,2008-07-10 14:11:40,336,280,244
1215699101786,2008-07-10 14:11:41,338,278,244
1215699102801,2008-07-10 14:11:42,338,278,244
1215699103817,2008-07-10 14:11:43,332,285,248
1215699104825,2008-07-10 14:11:44,341,277,246
1215699105833,2008-07-10 14:11:45,334,280,244
1215699106833,2008-07-10 14:11:46,337,279,247
1215699107833,2008-07-10 14:11:47,338,283,246
1215699108847,2008-07-10 14:11:48,336,287,248
1215699109864,2008-07-10 14:11:49,334,283,245
1215699110879,2008-07-10 14:11:50,340,274,244
1215699111894,2008-07-10 14:11:51,333,284,246
